
ypr	-0.26	-3.15	-0.16
ypr	-0.25	-3.25	-0.17
ypr	-0.25	-3.35	-0.18
ypr	-0.25	-3.44	-0.18
ypr	-0.25	-3.53	-0.18
ypr	-0.25	-3.62	-0.18
ypr	-0.25	-3.69	-0.18
ypr	-0.25	-3.78	-0.18
ypr	-0.25	-3.85	-0.19
ypr	-0.26	-3.93	-0.20
ypr	-0.26	-4.00	-0.20
ypr	-0.26	-4.07	-0.20
ypr	-0.26	-4.13	-0.20
ypr	-0.26	-4.19	-0.20
ypr	-0.27	-4.25	-0.21
ypr	-0.27	-4.30	-0.21
ypr	-0.27	-4.35	-0.22
ypr	-0.28	-4.40	-0.22
ypr	-0.28	-4.44	-0.22
ypr	-0.28	-4.48	-0.22
ypr	-0.28	-4.51	-0.22
ypr	-0.29	-4.54	-0.23
ypr	-0.29	-4.57	-0.23
ypr	-0.29	-4.60	-0.23
ypr	-0.29	-4.63	-0.24
ypr	-0.29	-4.66	-0.24
ypr	-0.29	-4.69	-0.24
ypr	-0.29	-4.71	-0.24
ypr	-0.30	-4.74	-0.24
ypr	-0.30	-4.76	-0.24
ypr	-0.30	-4.79	-0.25
ypr	-0.30	-4.81	-0.25
ypr	-0.30	-4.82	-0.25
ypr	-0.30	-4.84	-0.26
ypr	-0.30	-4.85	-0.26
ypr	-0.31	-4.86	-0.26
ypr	-0.31	-4.86	-0.26
ypr	-0.31	-4.86	-0.26
ypr	-0.31	-4.87	-0.25
ypr	-0.32	-4.87	-0.25
ypr	-0.32	-4.88	-0.25
ypr	-0.32	-4.88	-0.25
ypr	-0.32	-4.88	-0.25
ypr	-0.32	-4.88	-0.25
ypr	-0.32	-4.89	-0.25
ypr	-0.32	-4.89	-0.25
ypr	-0.32	-4.88	-0.25
ypr	-0.32	-4.88	-0.25
ypr	-0.32	-4.87	-0.25
ypr	-0.32	-4.86	-0.25
ypr	-0.33	-4.86	-0.25
ypr	-0.33	-4.85	-0.25
ypr	-0.34	-4.85	-0.25
ypr	-0.34	-4.85	-0.25
ypr	-0.34	-4.85	-0.25
ypr	-0.34	-4.85	-0.25
ypr	-0.35	-4.85	-0.25
ypr	-0.35	-4.85	-0.25
ypr	-0.36	-4.84	-0.25
ypr	-0.36	-4.83	-0.25
ypr	-0.37	-4.83	-0.25
ypr	-0.39	-4.83	-0.25
ypr	-0.40	-4.83	-0.25
ypr	-0.41	-4.84	-0.25
ypr	-0.43	-4.86	-0.25
ypr	-0.46	-4.86	-0.25
ypr	-0.46	-4.86	-0.25
ypr	-0.46	-4.86	-0.25
ypr	-0.46	-4.86	-0.25
ypr	-0.46	-4.87	-0.25
ypr	-0.46	-4.88	-0.25
ypr	-0.47	-4.88	-0.25
ypr	-0.47	-4.89	-0.26
ypr	-0.47	-4.90	-0.26
ypr	-0.47	-4.91	-0.26
ypr	-0.47	-4.93	-0.25
ypr	-0.47	-4.94	-0.25
ypr	-0.47	-4.96	-0.25
ypr	-0.47	-4.98	-0.25
ypr	-0.48	-5.00	-0.25
ypr	-0.48	-5.02	-0.26
ypr	-0.48	-5.04	-0.26
ypr	-0.48	-5.07	-0.26
ypr	-0.48	-5.08	-0.26
ypr	-0.48	-5.09	-0.26
ypr	-0.49	-5.11	-0.26
ypr	-0.49	-5.13	-0.26
ypr	-0.49	-5.14	-0.26
ypr	-0.49	-5.16	-0.26
ypr	-0.49	-5.18	-0.27
ypr	-0.49	-5.19	-0.27
ypr	-0.49	-5.21	-0.27
ypr	-0.49	-5.22	-0.27
ypr	-0.49	-5.23	-0.27
ypr	-0.49	-5.25	-0.27
ypr	-0.49	-5.26	-0.27
ypr	-0.50	-5.27	-0.27
ypr	-0.50	-5.28	-0.27
ypr	-0.50	-5.28	-0.27
ypr	-0.50	-5.29	-0.27
ypr	-0.50	-5.30	-0.27
ypr	-0.50	-5.31	-0.27
ypr	-0.50	-5.32	-0.27
ypr	-0.51	-5.32	-0.27
ypr	-0.51	-5.32	-0.27
ypr	-0.51	-5.31	-0.27
ypr	-0.51	-5.30	-0.27
ypr	-0.51	-5.30	-0.27
ypr	-0.51	-5.28	-0.27
ypr	-0.51	-5.28	-0.27
ypr	-0.51	-5.27	-0.27
ypr	-0.51	-5.27	-0.27
ypr	-0.51	-5.27	-0.27
ypr	-0.51	-5.28	-0.27
ypr	-0.51	-5.28	-0.27
ypr	-0.51	-5.29	-0.27
ypr	-0.51	-5.30	-0.27
ypr	-0.51	-5.30	-0.27
ypr	-0.51	-5.32	-0.27
ypr	-0.52	-5.32	-0.27
ypr	-0.52	-5.34	-0.27
ypr	-0.52	-5.35	-0.27
ypr	-0.52	-5.37	-0.27
ypr	-0.52	-5.39	-0.27
ypr	-0.52	-5.40	-0.27
ypr	-0.53	-5.42	-0.27
ypr	-0.53	-5.44	-0.27
ypr	-0.53	-5.46	-0.27
ypr	-0.53	-5.49	-0.27
ypr	-0.53	-5.50	-0.28
ypr	-0.53	-5.52	-0.28
ypr	-0.53	-5.53	-0.28
ypr	-0.53	-5.55	-0.28
ypr	-0.53	-5.56	-0.28
ypr	-0.53	-5.56	-0.28
ypr	-0.53	-5.56	-0.28
ypr	-0.54	-5.56	-0.28
ypr	-0.54	-5.57	-0.28
ypr	-0.54	-5.57	-0.28
ypr	-0.54	-5.58	-0.28
ypr	-0.54	-5.59	-0.28
ypr	-0.54	-5.60	-0.28
ypr	-0.54	-5.61	-0.28
ypr	-0.54	-5.63	-0.28
ypr	-0.54	-5.64	-0.28
ypr	-0.54	-5.65	-0.28
ypr	-0.55	-5.67	-0.28
ypr	-0.55	-5.68	-0.28
ypr	-0.55	-5.70	-0.28
ypr	-0.55	-5.71	-0.28
ypr	-0.55	-5.72	-0.28
ypr	-0.56	-5.75	-0.28
ypr	-0.56	-5.76	-0.28
ypr	-0.56	-5.78	-0.28
ypr	-0.56	-5.80	-0.29
ypr	-0.56	-5.82	-0.29
ypr	-0.56	-5.84	-0.29
ypr	-0.56	-5.86	-0.29
ypr	-0.57	-5.89	-0.29
ypr	-0.57	-5.91	-0.29
ypr	-0.57	-5.93	-0.29
ypr	-0.57	-5.95	-0.29
ypr	-0.57	-5.97	-0.29
ypr	-0.57	-5.99	-0.29
ypr	-0.57	-6.01	-0.29
ypr	-0.57	-6.03	-0.29
ypr	-0.57	-6.04	-0.29
ypr	-0.58	-6.05	-0.29
ypr	-0.58	-6.07	-0.29
ypr	-0.58	-6.08	-0.29
ypr	-0.58	-6.09	-0.29
ypr	-0.58	-6.10	-0.29
ypr	-0.59	-6.11	-0.29
ypr	-0.59	-6.12	-0.29
ypr	-0.59	-6.12	-0.29
ypr	-0.59	-6.13	-0.29
ypr	-0.59	-6.13	-0.29
ypr	-0.59	-6.14	-0.30
ypr	-0.60	-6.15	-0.30
ypr	-0.60	-6.16	-0.30
ypr	-0.60	-6.17	-0.30
ypr	-0.60	-6.17	-0.30
ypr	-0.60	-6.18	-0.30
ypr	-0.60	-6.18	-0.30
ypr	-0.60	-6.18	-0.30
ypr	-0.60	-6.18	-0.30
ypr	-0.60	-6.18	-0.30
ypr	-0.60	-6.19	-0.30
ypr	-0.61	-6.19	-0.30
ypr	-0.61	-6.19	-0.30
ypr	-0.61	-6.20	-0.30
ypr	-0.61	-6.21	-0.30
ypr	-0.61	-6.21	-0.30
ypr	-0.61	-6.22	-0.30
ypr	-0.62	-6.23	-0.30
ypr	-0.62	-6.24	-0.30
ypr	-0.62	-6.24	-0.30
ypr	-0.62	-6.24	-0.30
ypr	-0.62	-6.24	-0.30
ypr	-0.62	-6.24	-0.30
ypr	-0.63	-6.25	-0.30
ypr	-0.63	-6.25	-0.30
ypr	-0.63	-6.25	-0.30
ypr	-0.63	-6.26	-0.30
ypr	-0.63	-6.26	-0.30
ypr	-0.63	-6.26	-0.30
ypr	-0.63	-6.26	-0.30
ypr	-0.63	-6.27	-0.30
ypr	-0.63	-6.27	-0.30
ypr	-0.63	-6.27	-0.30
ypr	-0.63	-6.27	-0.30
ypr	-0.64	-6.27	-0.30
ypr	-0.64	-6.26	-0.30
ypr	-0.64	-6.26	-0.30
ypr	-0.64	-6.26	-0.30
ypr	-0.64	-6.26	-0.30
ypr	-0.65	-6.25	-0.30
ypr	-0.65	-6.25	-0.30
ypr	-0.65	-6.25	-0.30
ypr	-0.65	-6.25	-0.30
ypr	-0.65	-6.25	-0.30
ypr	-0.65	-6.25	-0.30
ypr	-0.65	-6.25	-0.31
ypr	-0.65	-6.25	-0.31
ypr	-0.65	-6.24	-0.31
ypr	-0.65	-6.24	-0.30
ypr	-0.65	-6.24	-0.30
ypr	-0.65	-6.23	-0.30
ypr	-0.65	-6.23	-0.31
ypr	-0.65	-6.23	-0.30
ypr	-0.65	-6.23	-0.30
ypr	-0.65	-6.23	-0.30
ypr	-0.66	-6.22	-0.30
ypr	-0.66	-6.22	-0.31
ypr	-0.66	-6.22	-0.30
ypr	-0.66	-6.22	-0.30
ypr	-0.66	-6.22	-0.30
ypr	-0.66	-6.22	-0.30
ypr	-0.67	-6.22	-0.30
ypr	-0.67	-6.22	-0.30
ypr	-0.67	-6.22	-0.30
ypr	-0.67	-6.23	-0.30
ypr	-0.67	-6.23	-0.31
ypr	-0.67	-6.24	-0.31
ypr	-0.67	-6.24	-0.31
ypr	-0.67	-6.24	-0.31
ypr	-0.67	-6.24	-0.31
ypr	-0.67	-6.25	-0.31
ypr	-0.67	-6.25	-0.31
ypr	-0.67	-6.25	-0.31
ypr	-0.67	-6.26	-0.31
ypr	-0.68	-6.26	-0.31
ypr	-0.68	-6.26	-0.31
ypr	-0.68	-6.26	-0.31
ypr	-0.68	-6.27	-0.31
ypr	-0.68	-6.28	-0.31
ypr	-0.69	-6.28	-0.31
ypr	-0.69	-6.28	-0.31
ypr	-0.69	-6.27	-0.31
ypr	-0.69	-6.26	-0.31
ypr	-0.69	-6.26	-0.31
ypr	-0.69	-6.25	-0.31
ypr	-0.69	-6.24	-0.31
ypr	-0.70	-6.24	-0.31
ypr	-0.70	-6.24	-0.31
ypr	-0.70	-6.24	-0.31
ypr	-0.70	-6.24	-0.31
ypr	-0.70	-6.24	-0.31
ypr	-0.70	-6.24	-0.31
ypr	-0.70	-6.24	-0.31
ypr	-0.70	-6.24	-0.31
ypr	-0.70	-6.23	-0.31
ypr	-0.70	-6.21	-0.31
ypr	-0.70	-6.21	-0.31
ypr	-0.70	-6.19	-0.31
ypr	-0.70	-6.19	-0.30
ypr	-0.70	-6.19	-0.30
ypr	-0.70	-6.19	-0.31
